Id,SalePrice
1461,116285.0
1462,179398.0
1463,188750.0
1464,205650.0
1465,177351.0
1466,184431.0
1467,178656.0
1468,170549.0
1469,193352.0
1470,131457.0
1471,190456.0
1472,93746.0
1473,99819.0
1474,148222.0
1475,117115.0
1476,356780.0
1477,259973.0
1478,299741.0
1479,279326.0
1480,453873.0
1481,323509.0
1482,222204.0
1483,168275.0
1484,166475.0
1485,180760.0
1486,197470.0
1487,335549.0
1488,213490.0
1489,211250.0
1490,221910.0
1491,197586.0
1492,86808.0
1493,192680.0
1494,294117.0
1495,293411.0
1496,227646.0
1497,182600.0
1498,166942.0
1499,162419.0
1500,165993.0
1501,180902.0
1502,140843.0
1503,299714.0
1504,238118.0
1505,218461.0
1506,188409.0
1507,254728.0
1508,207441.0
1509,166853.0
1510,145393.0
1511,147854.0
1512,171693.0
1513,140224.0
1514,155184.0
1515,198659.0
1516,149758.0
1517,169752.0
1518,124143.0
1519,225099.0
1520,133487.0
1521,136261.0
1522,175198.0
1523,115641.0
1524,124641.0
1525,123017.0
1526,120234.0
1527,97390.0
1528,143413.0
1529,151134.0
1530,177124.0
1531,109208.0
1532,110906.0
1533,141879.0
1534,121052.0
1535,161807.0
1536,116321.0
1537,62123.0
1538,161370.0
1539,202128.0
1540,100467.0
1541,134917.0
1542,142300.0
1543,206779.0
1544,80001.0
1545,110364.0
1546,132709.0
1547,138519.0
1548,144642.0
1549,114501.0
1550,141995.0
1551,112709.0
1552,130552.0
1553,180502.0
1554,112369.0
1555,165108.0
1556,89122.0
1557,129626.0
1558,96457.0
1559,97961.0
1560,138563.0
1561,137199.0
1562,121630.0
1563,126011.0
1564,155671.0
1565,149443.0
1566,224760.0
1567,66692.0
1568,245962.0
1569,137524.0
1570,142225.0
1571,116368.0
1572,147861.0
1573,247100.0
1574,120975.0
1575,233439.0
1576,247923.0
1577,199550.0
1578,138545.0
1579,141646.0
1580,190663.0
1581,154172.0
1582,128288.0
1583,291077.0
1584,223802.0
1585,139927.0
1586,64075.0
1587,100439.0
1588,154364.0
1589,105719.0
1590,138045.0
1591,88622.0
1592,123611.0
1593,126161.0
1594,140377.0
1595,112090.0
1596,225792.0
1597,201110.0
1598,209982.0
1599,160518.0
1600,162052.0
1601,65697.0
1602,101420.0
1603,84676.0
1604,260004.0
1605,243230.0
1606,180972.0
1607,193893.0
1608,211315.0
1609,187990.0
1610,164342.0
1611,137397.0
1612,165229.0
1613,154734.0
1614,116361.0
1615,93768.0
1616,70522.0
1617,88146.0
1618,125345.0
1619,145343.0
1620,192891.0
1621,137623.0
1622,138962.0
1623,280189.0
1624,227225.0
1625,128689.0
1626,167141.0
1627,190874.0
1628,285311.0
1629,186579.0
1630,365984.0
1631,210756.0
1632,236689.0
1633,174937.0
1634,188806.0
1635,180614.0
1636,157555.0
1637,216824.0
1638,193299.0
1639,176460.0
1640,238162.0
1641,173608.0
1642,225733.0
1643,214821.0
1644,231259.0
1645,189806.0
1646,162231.0
1647,163824.0
1648,128428.0
1649,149254.0
1650,120324.0
1651,122381.0
1652,92357.0
1653,101646.0
1654,141978.0
1655,148715.0
1656,144760.0
1657,149266.0
1658,140737.0
1659,129219.0
1660,153124.0
1661,444324.0
1662,396525.0
1663,378530.0
1664,458277.0
1665,310014.0
1666,319259.0
1667,374991.0
1668,353863.0
1669,306964.0
1670,315100.0
1671,276798.0
1672,442852.0
1673,307229.0
1674,247732.0
1675,206009.0
1676,200065.0
1677,224554.0
1678,454998.0
1679,435841.0
1680,340709.0
1681,266399.0
1682,328441.0
1683,185105.0
1684,169365.0
1685,172378.0
1686,172013.0
1687,165038.0
1688,181769.0
1689,196241.0
1690,193240.0
1691,186422.0
1692,241687.0
1693,166574.0
1694,188820.0
1695,162831.0
1696,260641.0
1697,168147.0
1698,363983.0
1699,309243.0
1700,259111.0
1701,280149.0
1702,239658.0
1703,232610.0
1704,291953.0
1705,233752.0
1706,432330.0
1707,211378.0
1708,213322.0
1709,261419.0
1710,220819.0
1711,249361.0
1712,276407.0
1713,268149.0
1714,219258.0
1715,218343.0
1716,187515.0
1717,176213.0
1718,137460.0
1719,211156.0
1720,249833.0
1721,170284.0
1722,130036.0
1723,160706.0
1724,204078.0
1725,240794.0
1726,190969.0
1727,159235.0
1728,180112.0
1729,171275.0
1730,164584.0
1731,125935.0
1732,124991.0
1733,122705.0
1734,124906.0
1735,127272.0
1736,117821.0
1737,316432.0
1738,242019.0
1739,278595.0
1740,248427.0
1741,197476.0
1742,180573.0
1743,177161.0
1744,310272.0
1745,220548.0
1746,191650.0
1747,209075.0
1748,217998.0
1749,148246.0
1750,122509.0
1751,259740.0
1752,121747.0
1753,150476.0
1754,198340.0
1755,166571.0
1756,134179.0
1757,123315.0
1758,143623.0
1759,162410.0
1760,158304.0
1761,140940.0
1762,204662.0
1763,175547.0
1764,117425.0
1765,168317.0
1766,172890.0
1767,210218.0
1768,148507.0
1769,168596.0
1770,149034.0
1771,132710.0
1772,135161.0
1773,138249.0
1774,137147.0
1775,151974.0
1776,117761.0
1777,108719.0
1778,154426.0
1779,118534.0
1780,185596.0
1781,133490.0
1782,89751.0
1783,144448.0
1784,95296.0
1785,113318.0
1786,150755.0
1787,150155.0
1788,72166.0
1789,94758.0
1790,80921.0
1791,177507.0
1792,160783.0
1793,134403.0
1794,155923.0
1795,145875.0
1796,138685.0
1797,113558.0
1798,123119.0
1799,120509.0
1800,136687.0
1801,141562.0
1802,130265.0
1803,146667.0
1804,153156.0
1805,138078.0
1806,127527.0
1807,119454.0
1808,124607.0
1809,120090.0
1810,147170.0
1811,107200.0
1812,97838.0
1813,126777.0
1814,90869.0
1815,39683.0
1816,101568.0
1817,112866.0
1818,141462.0
1819,122311.0
1820,54415.0
1821,98301.0
1822,149943.0
1823,41723.0
1824,143592.0
1825,146704.0
1826,112211.0
1827,103907.0
1828,143248.0
1829,105891.0
1830,147007.0
1831,138827.0
1832,68169.0
1833,135991.0
1834,119243.0
1835,132212.0
1836,117815.0
1837,85496.0
1838,131380.0
1839,98575.0
1840,173371.0
1841,150003.0
1842,80138.0
1843,137839.0
1844,141489.0
1845,132915.0
1846,153246.0
1847,177655.0
1848,49888.0
1849,114634.0
1850,115571.0
1851,155742.0
1852,116069.0
1853,127952.0
1854,166687.0
1855,150830.0
1856,217371.0
1857,134015.0
1858,130595.0
1859,115394.0
1860,140404.0
1861,114157.0
1862,295036.0
1863,264367.0
1864,264367.0
1865,360216.0
1866,331262.0
1867,233758.0
1868,299861.0
1869,198970.0
1870,230006.0
1871,244319.0
1872,173622.0
1873,234660.0
1874,130698.0
1875,194275.0
1876,199328.0
1877,215513.0
1878,207734.0
1879,128534.0
1880,140152.0
1881,243682.0
1882,242361.0
1883,195167.0
1884,207897.0
1885,246216.0
1886,303130.0
1887,206083.0
1888,267869.0
1889,166178.0
1890,123636.0
1891,137078.0
1892,94557.0
1893,133958.0
1894,107149.0
1895,127913.0
1896,123580.0
1897,123909.0
1898,111943.0
1899,165540.0
1900,167814.0
1901,174347.0
1902,142225.0
1903,207460.0
1904,155942.0
1905,206017.0
1906,172495.0
1907,203664.0
1908,113461.0
1909,127097.0
1910,118806.0
1911,222602.0
1912,299946.0
1913,145095.0
1914,67799.0
1915,263604.0
1916,61589.0
