Id,SalePrice
1461,120583.0
1462,161356.0
1463,188057.0
1464,191204.0
1465,194520.0
1466,174002.0
1467,180564.0
1468,166102.0
1469,184132.0
1470,125500.0
1471,198424.0
1472,94159.0
1473,101985.0
1474,153894.0
1475,122740.0
1476,377879.0
1477,252556.0
1478,291111.0
1479,251143.0
1480,568118.0
1481,332622.0
1482,202621.0
1483,176335.0
1484,170382.0
1485,182704.0
1486,194991.0
1487,326387.0
1488,230963.0
1489,206060.0
1490,218423.0
1491,191039.0
1492,82742.0
1493,198526.0
1494,292573.0
1495,285184.0
1496,235146.0
1497,181107.0
1498,164868.0
1499,162548.0
1500,156549.0
1501,185094.0
1502,155255.0
1503,298815.0
1504,245250.0
1505,225029.0
1506,194686.0
1507,251065.0
1508,210328.0
1509,152743.0
1510,146546.0
1511,141371.0
1512,168060.0
1513,154088.0
1514,197806.0
1515,206268.0
1516,155850.0
1517,160826.0
1518,125098.0
1519,218133.0
1520,136084.0
1521,137739.0
1522,164581.0
1523,108463.0
1524,118416.0
1525,119281.0
1526,119558.0
1527,107392.0
1528,130339.0
1529,151295.0
1530,165191.0
1531,97770.0
1532,98831.0
1533,151152.0
1534,119998.0
1535,156147.0
1536,113436.0
1537,65645.0
1538,162645.0
1539,187571.0
1540,93734.0
1541,142931.0
1542,141516.0
1543,215711.0
1544,78267.0
1545,111183.0
1546,129631.0
1547,136249.0
1548,134541.0
1549,113980.0
1550,140029.0
1551,112312.0
1552,131239.0
1553,161000.0
1554,107433.0
1555,169939.0
1556,63231.0
1557,100677.0
1558,96078.0
1559,88089.0
1560,139202.0
1561,155246.0
1562,130379.0
1563,128091.0
1564,156434.0
1565,150452.0
1566,247365.0
1567,68795.0
1568,227788.0
1569,147086.0
1570,134222.0
1571,113900.0
1572,146153.0
1573,239927.0
1574,119477.0
1575,214050.0
1576,235813.0
1577,189893.0
1578,147281.0
1579,142894.0
1580,190776.0
1581,166061.0
1582,127784.0
1583,334470.0
1584,218777.0
1585,144381.0
1586,66504.0
1587,97405.0
1588,151498.0
1589,102299.0
1590,135811.0
1591,94692.0
1592,124043.0
1593,124824.0
1594,128307.0
1595,111992.0
1596,257027.0
1597,186964.0
1598,215514.0
1599,179823.0
1600,171206.0
1601,69189.0
1602,111613.0
1603,90541.0
1604,271513.0
1605,249481.0
1606,173133.0
1607,166247.0
1608,218596.0
1609,184427.0
1610,154156.0
1611,143655.0
1612,161709.0
1613,163750.0
1614,128166.0
1615,92180.0
1616,69469.0
1617,93579.0
1618,125119.0
1619,137129.0
1620,164812.0
1621,137732.0
1622,141430.0
1623,293878.0
1624,212536.0
1625,125641.0
1626,157463.0
1627,189017.0
1628,272074.0
1629,173860.0
1630,367942.0
1631,218402.0
1632,245016.0
1633,168136.0
1634,190030.0
1635,179588.0
1636,155350.0
1637,196091.0
1638,203112.0
1639,179957.0
1640,262720.0
1641,172957.0
1642,232262.0
1643,221629.0
1644,229812.0
1645,187616.0
1646,155084.0
1647,156763.0
1648,134925.0
1649,142282.0
1650,116520.0
1651,125843.0
1652,104248.0
1653,102405.0
1654,150191.0
1655,146267.0
1656,149569.0
1657,153608.0
1658,150272.0
1659,131559.0
1660,149672.0
1661,491413.0
1662,406716.0
1663,397267.0
1664,565003.0
1665,331950.0
1666,333343.0
1667,383225.0
1668,332033.0
1669,287683.0
1670,348928.0
1671,260256.0
1672,573333.0
1673,293051.0
1674,241847.0
1675,187110.0
1676,189903.0
1677,220749.0
1678,549717.0
1679,440467.0
1680,357559.0
1681,257857.0
1682,317029.0
1683,176530.0
1684,165932.0
1685,167697.0
1686,167807.0
1687,164316.0
1688,188921.0
1689,187999.0
1690,192238.0
1691,181395.0
1692,259588.0
1693,165637.0
1694,184121.0
1695,162005.0
1696,272225.0
1697,170283.0
1698,350186.0
1699,316587.0
1700,243317.0
1701,279396.0
1702,262006.0
1703,258180.0
1704,298333.0
1705,226510.0
1706,479438.0
1707,226695.0
1708,215724.0
1709,291152.0
1710,216516.0
1711,261372.0
1712,244171.0
1713,276556.0
1714,227015.0
1715,204678.0
1716,184709.0
1717,175279.0
1718,140760.0
1719,198864.0
1720,242522.0
1721,165665.0
1722,134340.0
1723,158194.0
1724,214484.0
1725,241591.0
1726,186348.0
1727,157643.0
1728,182951.0
1729,169065.0
1730,151927.0
1731,122879.0
1732,129520.0
1733,123252.0
1734,120526.0
1735,134555.0
1736,116062.0
1737,337667.0
1738,228561.0
1739,260932.0
1740,241651.0
1741,201039.0
1742,179863.0
1743,179063.0
1744,320515.0
1745,227420.0
1746,192810.0
1747,221100.0
1748,237557.0
1749,145685.0
1750,127539.0
1751,235210.0
1752,120238.0
1753,145315.0
1754,204663.0
1755,171635.0
1756,128031.0
1757,121474.0
1758,141300.0
1759,163395.0
1760,166730.0
1761,143434.0
1762,168483.0
1763,168176.0
1764,116603.0
1765,166031.0
1766,166802.0
1767,225569.0
1768,146796.0
1769,180945.0
1770,153683.0
1771,128574.0
1772,138338.0
1773,127360.0
1774,114505.0
1775,135284.0
1776,117134.0
1777,107525.0
1778,139153.0
1779,112248.0
1780,173018.0
1781,124840.0
1782,87290.0
1783,141376.0
1784,113511.0
1785,124384.0
1786,151759.0
1787,169119.0
1788,58644.0
1789,94127.0
1790,72304.0
1791,165128.0
1792,151978.0
1793,131116.0
1794,146040.0
1795,131002.0
1796,120845.0
1797,113097.0
1798,126101.0
1799,108657.0
1800,130400.0
1801,132638.0
1802,138951.0
1803,149699.0
1804,140420.0
1805,132265.0
1806,120544.0
1807,132660.0
1808,128400.0
1809,121185.0
1810,147343.0
1811,97199.0
1812,98996.0
1813,118004.0
1814,94987.0
1815,58508.0
1816,97438.0
1817,114191.0
1818,154187.0
1819,135610.0
1820,65059.0
1821,116719.0
1822,147744.0
1823,41041.0
1824,135879.0
1825,131949.0
1826,104297.0
1827,108174.0
1828,135384.0
1829,111633.0
1830,141604.0
1831,147234.0
1832,72167.0
1833,140534.0
1834,115863.0
1835,145324.0
1836,122931.0
1837,82928.0
1838,132093.0
1839,98785.0
1840,169870.0
1841,161211.0
1842,78762.0
1843,134827.0
1844,131531.0
1845,142831.0
1846,158470.0
1847,159238.0
1848,55113.0
1849,103344.0
1850,119318.0
1851,153404.0
1852,124054.0
