Id,SalePrice
1461,116596.0
1462,166744.0
1463,182444.0
1464,201418.0
1465,180330.0
1466,175596.0
1467,177623.0
1468,174028.0
1469,186627.0
1470,131345.0
1471,188999.0
1472,93213.0
1473,95938.0
1474,153945.0
1475,118146.0
1476,369471.0
1477,271233.0
1478,284666.0
1479,302609.0
1480,442055.0
1481,324716.0
1482,224980.0
1483,162875.0
1484,162964.0
1485,173306.0
1486,201025.0
1487,352633.0
1488,218490.0
1489,215090.0
1490,228626.0
1491,187676.0
1492,85708.0
1493,214651.0
1494,306293.0
1495,299548.0
1496,241682.0
1497,176384.0
1498,159953.0
1499,158013.0
1500,162678.0
1501,179012.0
1502,138545.0
1503,301359.0
1504,235145.0
1505,218943.0
1506,183320.0
1507,260495.0
1508,213420.0
1509,166102.0
1510,146587.0
1511,153713.0
1512,190157.0
1513,144938.0
1514,171764.0
1515,198029.0
1516,144296.0
1517,154149.0
1518,124505.0
1519,219772.0
1520,137997.0
1521,136419.0
1522,159836.0
1523,110509.0
1524,118102.0
1525,124804.0
1526,120671.0
1527,96980.0
1528,142248.0
1529,143638.0
1530,175853.0
1531,110003.0
1532,100253.0
1533,140707.0
1534,110021.0
1535,168951.0
1536,111297.0
1537,68296.0
1538,161144.0
1539,213197.0
1540,101008.0
1541,145812.0
1542,141740.0
1543,228725.0
1544,87666.0
1545,117184.0
1546,130122.0
1547,151133.0
1548,141861.0
1549,116063.0
1550,136752.0
1551,116899.0
1552,146377.0
1553,163776.0
1554,103913.0
1555,177183.0
1556,95844.0
1557,112129.0
1558,93197.0
1559,93319.0
1560,127977.0
1561,120069.0
1562,127300.0
1563,121474.0
1564,148728.0
1565,155967.0
1566,239696.0
1567,71901.0
1568,232627.0
1569,116227.0
1570,138437.0
1571,115459.0
1572,153570.0
1573,247000.0
1574,119436.0
1575,228468.0
1576,231807.0
1577,205309.0
1578,142044.0
1579,139280.0
1580,190385.0
1581,150271.0
1582,131619.0
1583,309014.0
1584,228268.0
1585,139789.0
1586,70327.0
1587,108186.0
1588,163207.0
1589,102859.0
1590,139474.0
1591,89224.0
1592,114499.0
1593,129008.0
1594,143430.0
1595,115808.0
1596,252506.0
1597,215003.0
1598,202109.0
1599,165740.0
1600,156956.0
1601,71329.0
1602,99664.0
1603,89050.0
1604,270115.0
1605,239405.0
1606,171251.0
1607,193389.0
1608,217943.0
1609,196402.0
1610,169585.0
1611,136438.0
1612,171860.0
1613,158118.0
1614,115361.0
1615,89117.0
1616,72317.0
1617,87757.0
1618,126341.0
1619,143933.0
1620,179708.0
1621,138342.0
1622,141569.0
1623,280635.0
1624,201740.0
1625,125742.0
1626,161536.0
1627,189222.0
1628,263628.0
1629,190762.0
1630,381929.0
1631,215735.0
1632,249498.0
1633,173897.0
1634,183906.0
1635,183519.0
1636,156236.0
1637,217766.0
1638,203725.0
1639,175838.0
1640,218104.0
1641,160929.0
1642,243942.0
1643,224305.0
1644,234341.0
1645,190664.0
1646,160143.0
1647,161332.0
1648,131717.0
1649,147424.0
1650,126799.0
1651,121251.0
1652,90957.0
1653,93818.0
1654,150235.0
1655,140492.0
1656,146060.0
1657,151862.0
1658,137810.0
1659,135228.0
1660,148399.0
1661,489130.0
1662,390511.0
1663,374943.0
1664,498199.0
1665,333010.0
1666,339223.0
1667,386294.0
1668,346304.0
1669,303581.0
1670,329323.0
1671,261289.0
1672,428675.0
1673,286243.0
1674,249708.0
1675,206197.0
1676,200853.0
1677,222496.0
1678,454570.0
1679,424471.0
1680,344492.0
1681,264729.0
1682,330229.0
1683,190679.0
1684,173023.0
1685,173109.0
1686,170091.0
1687,159156.0
1688,185661.0
1689,193628.0
1690,187817.0
1691,183966.0
1692,251727.0
1693,168316.0
1694,189294.0
1695,164884.0
1696,280831.0
1697,170741.0
1698,368156.0
1699,303386.0
1700,263584.0
1701,283652.0
1702,261774.0
1703,246977.0
1704,285426.0
1705,233148.0
1706,435993.0
1707,221826.0
1708,224445.0
1709,264797.0
1710,222723.0
1711,267322.0
1712,280862.0
1713,277082.0
1714,221735.0
1715,212983.0
1716,200751.0
1717,170830.0
1718,136477.0
1719,205869.0
1720,255917.0
1721,169675.0
1722,133967.0
1723,163428.0
1724,208956.0
1725,244752.0
1726,202817.0
1727,152222.0
1728,176403.0
1729,174399.0
1730,150789.0
1731,127388.0
1732,127791.0
1733,121085.0
1734,129470.0
1735,126692.0
1736,119820.0
1737,350207.0
1738,230586.0
1739,304492.0
1740,235607.0
1741,187765.0
1742,176901.0
1743,178015.0
1744,324073.0
1745,219043.0
1746,206318.0
1747,215496.0
1748,221400.0
1749,154017.0
1750,137830.0
1751,227960.0
1752,120730.0
1753,150109.0
1754,199334.0
1755,166494.0
1756,134085.0
1757,120767.0
1758,143756.0
1759,169605.0
1760,152086.0
